chr	region_start	region_end	Trait	Source	CredibleSet	LeadVariant	LeadVariantPos	gene	pro_start	pro_end	TSS_position	SNP_to_TSS_distance	abs_SNP_to_TSS	rank_SNP_to_TSS	IsThisGeneUbiquitouslyExpressed	LipidLevelsAssociated	BloodPressureAssociated	IntersectsWithECPeak	OnlyIntersectsWithECPeak	CellTypeOftheClosestECPeak	EC_PeakCenter	DistanceToNearestECPeakWithVariant	absDistanceToNearestECPeakWithVariant	RankOfDistanceToECPeakWithVariant	MaxABC	MaxABC.Rank	CellTypesWithEPInteractions	MaxABC.EC.only	MaxABC.Rank.ECOnly	ECCellTypesWithEPInteractions
chr16	89006	4089006	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3211995	rs3211995	2089006	C16orf59	2509864	2510364	2510114	421108	421108	43	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	2090148.5	-419965.5	419965.5	43	0.015827	25	ovary-Roadmap	NA	NA	NA
chr16	89006	4089006	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3211995	rs3211995	2089006	NTN3	2521249	2521749	2521499	432493	432493	46	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	2090148.5	-431350.5	431350.5	46	NA	NA	NA	NA	NA	NA
chr16	89006	4089006	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3211995	rs3211995	2089006	TBC1D24	2524896	2525396	2525146	436140	436140	47	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	2090148.5	-434997.5	434997.5	47	NA	NA	NA	NA	NA	NA
chr16	89006	4089006	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3211995	rs3211995	2089006	ATP6V0C	2563620	2564120	2563870	474864	474864	48	TRUE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	2090148.5	-473721.5	473721.5	48	NA	NA	NA	NA	NA	NA
chr16	89006	4089006	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3211995	rs3211995	2089006	AMDHD2	2570112	2570612	2570362	481356	481356	49	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	2090148.5	-480213.5	480213.5	49	NA	NA	NA	NA	NA	NA
chr16	89006	4089006	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3211995	rs3211995	2089006	CEMP1	2581159	2581659	2581409	492403	492403	50	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	2090148.5	-491260.5	491260.5	50	NA	NA	NA	NA	NA	NA
chr16	89006	4089006	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs3211995	rs3211995	2089006	PDPK1	2587714	2588214	2587964	498958	498958	51	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	2090148.5	-497815.5	497815.5	51	NA	NA	NA	NA	NA	NA
chr16	18392332	22392332	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs77924615	rs77924615	20392332	GPRC5B	19895983	19896483	19896233	-496099	496099	12	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	18392332	22392332	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs77924615	rs77924615	20392332	GPR139	20084850	20085350	20085100	-307232	307232	7	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	18392332	22392332	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs77924615	rs77924615	20392332	GP2	20338692	20339192	20338942	-53390	53390	4	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	18392332	22392332	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs77924615	rs77924615	20392332	UMOD	20363950	20364450	20364200	-28132	28132	2	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	18392332	22392332	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs77924615	rs77924615	20392332	PDILT	20415783	20416283	20416033	23701	23701	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	18392332	22392332	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs77924615	rs77924615	20392332	ACSM5	20420605	20421105	20420855	28523	28523	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	18392332	22392332	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs77924615	rs77924615	20392332	ACSM2A	20462532	20463032	20462782	70450	70450	5	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	18392332	22392332	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs77924615	rs77924615	20392332	ACSM2B	20587445	20587945	20587695	195363	195363	6	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	18392332	22392332	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs77924615	rs77924615	20392332	ACSM1	20702328	20702828	20702578	310246	310246	8	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	18392332	22392332	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs77924615	rs77924615	20392332	THUMPD1	20753036	20753536	20753286	360954	360954	9	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	18392332	22392332	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs77924615	rs77924615	20392332	ACSM3	20775061	20775561	20775311	382979	382979	10	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	18392332	22392332	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs77924615	rs77924615	20392332	ERI2	20817545	20818045	20817795	425463	425463	11	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	CES1	55866825	55867325	55867075	-447612	447612	23	FALSE	FALSE	FALSE	TRUE	NA	eahy926	56291214	424139	424139	23	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	CES5A	55909032	55909532	55909282	-405405	405405	22	FALSE	FALSE	FALSE	TRUE	NA	eahy926	56291214	381932	381932	21	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	GNAO1	56225000	56225500	56225250	-89437	89437	2	FALSE	FALSE	FALSE	TRUE	NA	eahy926	56291214	65964	65964	2	0.040015	1	MDA-MB-231|stomach_fetal-ENCODE|stomach_fetal-Roadmap	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	DKFZP434H168	56228187	56228687	56228437	-86250	86250	1	FALSE	FALSE	FALSE	TRUE	NA	eahy926	56291214	62777	62777	1	0.021031	2	stomach_fetal-ENCODE|stomach_fetal-Roadmap	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	AMFR	56459200	56459700	56459450	144763	144763	3	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-128543	128543	3	0.015198	3	MDA-MB-231	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	NUDT21	56485011	56485511	56485261	170574	170574	4	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-154354	154354	4	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	OGFOD1	56485173	56485673	56485423	170736	170736	5	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-154516	154516	5	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	BBS2	56553758	56554258	56554008	239321	239321	6	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-223101	223101	6	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT4	56598710	56599210	56598960	284273	284273	7	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-268053	268053	7	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT3	56623016	56623516	56623266	308579	308579	8	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-292359	292359	8	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT2A	56642227	56642727	56642477	327790	327790	9	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-311570	311570	9	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT1L	56651122	56651622	56651372	336685	336685	10	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-320465	320465	10	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT1E	56659334	56659834	56659584	344897	344897	11	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-328677	328677	11	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT1M	56666283	56666783	56666533	351846	351846	12	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-335626	335626	12	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT1JP	56669400	56669900	56669650	354963	354963	13	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-338743	338743	13	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT1A	56672327	56672827	56672577	357890	357890	14	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-341670	341670	14	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT1DP	56677465	56677965	56677715	363028	363028	15	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-346808	346808	15	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT1B	56685560	56686060	56685810	371123	371123	16	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-354903	354903	16	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT1F	56691604	56692104	56691854	377167	377167	17	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-360947	360947	17	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT1G	56701727	56702227	56701977	387290	387290	18	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-371070	371070	18	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT1H	56703475	56703975	56703725	389038	389038	19	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-372818	372818	19	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT1IP	56709777	56710277	56710027	395340	395340	20	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-379120	379120	20	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	MT1X	56716131	56716631	56716381	401694	401694	21	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-385474	385474	22	NA	NA	NA	NA	NA	NA
chr16	54314687	58314687	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs9922112	rs9922112	56314687	NUP93	56763766	56764266	56764016	449329	449329	24	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_TNF	56330907	-433109	433109	24	NA	NA	NA	NA	NA	NA
chr16	58666399	62666399	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs7200432	rs7200432	60666399	GOT2	58768011	58768511	58768261	-1898138	1898138	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	58666399	62666399	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs7200432	rs7200432	60666399	APOOP5	59788845	59789345	59789095	-877304	877304	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	58666399	62666399	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs7200432	rs7200432	60666399	CDH8	62070489	62070989	62070739	1404340	1404340	2	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	81045790	85045790	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs7500448	rs7500448	83045790	MPHOSPH6	82203579	82204079	82203829	-841961	841961	3	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	81045790	85045790	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs7500448	rs7500448	83045790	CDH13	82660148	82660648	82660398	-385392	385392	1	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	81045790	85045790	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs7500448	rs7500448	83045790	HSBP1	83841257	83841757	83841507	795717	795717	2	TRUE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr16	81045790	85045790	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs7500448	rs7500448	83045790	MLYCD	83932479	83932979	83932729	886939	886939	4	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	SMYD4	1732925	1733425	1733175	-434218	434218	13	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_IL1b	2095825	362650	362650	13	0.017606	7	fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|stomach_fetal-ENCODE|TeloHAEC_IL1b	0.016202	5	TeloHAEC_IL1b
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	RPA1	1733022	1733522	1733272	-434121	434121	12	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_IL1b	2095825	362553	362553	12	0.017606	7	fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|stomach_fetal-ENCODE|TeloHAEC_IL1b	0.016202	5	TeloHAEC_IL1b
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	RTN4RL1	1928389	1928889	1928639	-238754	238754	9	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_IL1b	2095825	167186	167186	9	0.024429	5	fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap	NA	NA	NA
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	DPH1	1933155	1933655	1933405	-233988	233988	8	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_IL1b	2095825	162420	162420	8	0.026064	4	fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|stomach_fetal-ENCODE|TeloHAEC_IL1b	0.021947	4	TeloHAEC_IL1b
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	OVCA2	1945026	1945526	1945276	-222117	222117	7	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_IL1b	2095825	150549	150549	7	0.027338	3	astrocyte-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|stomach_fetal-ENCODE|TeloHAEC_IL1b	0.02333	3	TeloHAEC_IL1b
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	HIC1	1958142	1958642	1958392	-209001	209001	6	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_IL1b	2095825	137433	137433	6	0.048411	1	astrocyte-ENCODE|astrocyte-Roadmap|CD3-positive_T_cell-Roadmap|epithelial_cell_of_prostate-ENCODE|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|foreskin_fibroblast-Roadmap|HeLa-S3-Roadmap|IMR90-ENCODE|keratinocyte-ENCODE|mammary_epithelial_cell-ENCODE|osteoblast-ENCODE|ovary-Roadmap|spinal_cord_fetal-ENCODE|stomach_fetal-ENCODE|TeloHAEC_IL1b|uterus-ENCODE	0.03335	1	TeloHAEC_IL1b
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	SMG6	2206819	2207319	2207069	39676	39676	1	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	2167413	-39656	39656	1	0.03241	2	astrocyte-ENCODE|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|stomach_fetal-ENCODE|TeloHAEC_IL1b|uterus-ENCODE	0.025171	2	TeloHAEC_IL1b
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	SRR	2206986	2207486	2207236	39843	39843	2	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	2167413	-39823	39823	2	0.03241	2	astrocyte-ENCODE|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|stomach_fetal-ENCODE|TeloHAEC_IL1b|uterus-ENCODE	0.025171	2	TeloHAEC_IL1b
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	TSR1	2240428	2240928	2240678	73285	73285	3	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	2167413	-73265	73265	3	0.021579	6	fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|stomach_fetal-ENCODE	NA	NA	NA
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	SGSM2	2240557	2241057	2240807	73414	73414	4	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	2167413	-73394	73394	4	0.021579	6	fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|stomach_fetal-ENCODE	NA	NA	NA
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	MNT	2304008	2304508	2304258	136865	136865	5	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	2167413	-136845	136845	5	NA	NA	NA	NA	NA	NA
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	METTL16	2414950	2415450	2415200	247807	247807	10	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	2167413	-247787	247787	10	NA	NA	NA	NA	NA	NA
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	PAFAH1B1	2496672	2497172	2496922	329529	329529	11	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	2167413	-329509	329509	11	NA	NA	NA	NA	NA	NA
chr17	167393	4167393	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs576185956	rs576185956	2167393	CLUH	2614677	2615177	2614927	447534	447534	14	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	2167413	-447514	447514	14	0.016844	8	fibroblast_of_dermis-Roadmap	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	ANKFY1	4167040	4167540	4167290	-459028	459028	34	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	UBE2G1	4269719	4270219	4269969	-356349	356349	31	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	SPNS3	4336968	4337468	4337218	-289100	289100	28	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	SPNS2	4401887	4402387	4402137	-224181	224181	21	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	MYBBP1A	4458431	4458931	4458681	-167637	167637	15	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	GGT6	4463641	4464141	4463891	-162427	162427	14	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	SMTNL2	4487025	4487525	4487275	-139043	139043	13	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	ALOX15	4544710	4545210	4544960	-81358	81358	10	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	PELP1	4607382	4607882	4607632	-18686	18686	5	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	ARRB2	4613538	4614038	4613788	-12530	12530	2	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	MED11	4634452	4634952	4634702	8384	8384	1	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	CXCL16	4642973	4643473	4643223	16905	16905	3	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	ZMYND15	4643059	4643559	4643309	16991	16991	4	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	TM4SF5	4674936	4675436	4675186	48868	48868	6	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	VMO1	4689479	4689979	4689729	63411	63411	7	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	GLTPD2	4692003	4692503	4692253	65935	65935	8	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	PSMB6	4699188	4699688	4699438	73120	73120	9	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	PLD2	4710145	4710645	4710395	84077	84077	11	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	MINK1	4736384	4736884	4736634	110316	110316	12	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	C17orf107	4802697	4803197	4802947	176629	176629	16	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	CHRNE	4806119	4806619	4806369	180051	180051	17	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr17	2626318	6626318	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs35552228	rs35552228	4626318	GP1BA	4835319	4835819	4835569	209251	209251	18	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
